직무,경력,지역,연봉,기술,기술_개수
데이터 분석가,경력 8년차 이상,서울 강남구,9839,"[np.str_('Machine Learning'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,판교/분당,6541,"[np.str_('Python'), np.str_('R'), np.str_('Tableau')]",3
데이터 분석가,신입,서울 강남구,3961,"[np.str_('Excel'), np.str_('Tableau'), np.str_('SQL'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,6377,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('SQL'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,6336,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,9129,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Tableau'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,판교/분당,7043,"[np.str_('Tableau'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",5
데이터 분석가,신입,서울 강남구,4083,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,6281,"[np.str_('R'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5545,"[np.str_('R'), np.str_('Python'), np.str_('SQL'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,5617,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Python'), np.str_('Excel'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,5276,"[np.str_('SQL'), np.str_('Tableau'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,5810,"[np.str_('Machine Learning'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,판교/분당,9275,"[np.str_('Excel'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,5270,"[np.str_('Excel'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,판교/분당,6641,"[np.str_('Machine Learning'), np.str_('Tableau')]",2
데이터 분석가,신입,서울 강남구,3869,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,신입,서울 성동구,3521,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('SQL'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,5101,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('R')]",4
데이터 분석가,신입,서울 강남구,3724,"[np.str_('SQL'), np.str_('Machine Learning')]",2
데이터 분석가,신입,판교/분당,3796,"[np.str_('R'), np.str_('Excel'), np.str_('Tableau'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,6307,"[np.str_('R'), np.str_('Excel'), np.str_('Machine Learning')]",3
데이터 분석가,신입,서울 마포구,3408,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('Tableau')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,9059,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('Machine Learning')]",4
데이터 분석가,신입,서울 마포구,3464,"[np.str_('Tableau'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,6412,"[np.str_('Python'), np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,5806,"[np.str_('Tableau'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9944,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Excel'), np.str_('SQL'), np.str_('Python')]",5
데이터 분석가,신입,서울 마포구,3969,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5502,"[np.str_('Excel'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9076,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('Python'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,판교/분당,9169,"[np.str_('Tableau'), np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,10006,"[np.str_('Tableau'), np.str_('Excel'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,6392,"[np.str_('Python'), np.str_('R'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",5
데이터 분석가,신입,서울 구로구,3483,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,8598,"[np.str_('Machine Learning'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,판교/분당,10208,"[np.str_('Excel'), np.str_('Tableau'), np.str_('R'), np.str_('Machine Learning'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5598,"[np.str_('R'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,5871,"[np.str_('SQL'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,5878,"[np.str_('Machine Learning'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9089,"[np.str_('Python'), np.str_('SQL'), np.str_('Tableau'), np.str_('Excel'), np.str_('Machine Learning')]",5
데이터 분석가,신입,서울 성동구,3296,"[np.str_('Machine Learning'), np.str_('R')]",2
데이터 분석가,경력 3년차 이상,판교/분당,6755,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,5669,"[np.str_('Python'), np.str_('Excel'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,5802,"[np.str_('SQL'), np.str_('R'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,판교/분당,6024,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",2
데이터 분석가,신입,서울 성동구,3550,"[np.str_('Excel'), np.str_('R'), np.str_('Tableau'), np.str_('SQL'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,6295,"[np.str_('R'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,6003,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,6062,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Python')]",5
데이터 분석가,신입,서울 구로구,3007,"[np.str_('Excel'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,5691,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,6027,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('R')]",3
데이터 분석가,신입,서울 성동구,3010,"[np.str_('R'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,5941,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,신입,서울 성동구,3689,"[np.str_('Python'), np.str_('SQL'), np.str_('Machine Learning')]",3
데이터 분석가,신입,판교/분당,4123,"[np.str_('R'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,8556,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,5857,"[np.str_('Tableau'), np.str_('Excel'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,8555,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5304,"[np.str_('Machine Learning'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,10240,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('Excel'), np.str_('SQL'), np.str_('Tableau')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,7997,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Tableau'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,6169,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('SQL'), np.str_('Excel'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,6796,"[np.str_('Excel'), np.str_('Python'), np.str_('Machine Learning'), np.str_('R'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,5359,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,판교/분당,5579,"[np.str_('SQL'), np.str_('Excel'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,9367,"[np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,8094,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Python'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,판교/분당,8738,"[np.str_('Python'), np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,신입,서울 구로구,3055,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,8244,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,10145,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",4
데이터 분석가,신입,서울 구로구,3430,"[np.str_('R'), np.str_('Excel'), np.str_('SQL'), np.str_('Machine Learning')]",4
데이터 분석가,신입,서울 구로구,3593,"[np.str_('Machine Learning'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,9900,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,5512,"[np.str_('Python'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,8360,"[np.str_('Excel'), np.str_('SQL'), np.str_('Tableau')]",3
데이터 분석가,신입,서울 구로구,3333,"[np.str_('Python'), np.str_('SQL'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,판교/분당,9654,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5323,"[np.str_('Excel'), np.str_('Tableau'), np.str_('SQL')]",3
데이터 분석가,신입,서울 마포구,3529,"[np.str_('Excel'), np.str_('Python'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",5
데이터 분석가,신입,서울 구로구,3476,"[np.str_('Excel'), np.str_('SQL'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,7951,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Excel'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,9360,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5408,"[np.str_('Python'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,판교/분당,6400,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,9995,"[np.str_('Python'), np.str_('Tableau'), np.str_('R'), np.str_('SQL'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,6093,"[np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,8563,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,판교/분당,5773,"[np.str_('Excel'), np.str_('R'), np.str_('Machine Learning'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5947,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,6027,"[np.str_('R'), np.str_('Machine Learning'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,6806,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,8976,"[np.str_('R'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,판교/분당,6368,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,5445,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,9757,"[np.str_('R'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,5714,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,5875,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('R'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,9687,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python'), np.str_('R'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5895,"[np.str_('SQL'), np.str_('Excel'), np.str_('R')]",3
데이터 분석가,신입,판교/분당,4369,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Tableau')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,9454,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,5689,"[np.str_('Excel'), np.str_('Tableau'), np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5995,"[np.str_('Python'), np.str_('SQL')]",2
데이터 분석가,신입,판교/분당,3834,"[np.str_('SQL'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,판교/분당,9857,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,5946,"[np.str_('SQL'), np.str_('Tableau'), np.str_('R'), np.str_('Excel'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,5939,"[np.str_('R'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,10302,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,9157,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Tableau'), np.str_('Machine Learning')]",5
데이터 분석가,신입,서울 마포구,3703,"[np.str_('Machine Learning'), np.str_('R'), np.str_('Python'), np.str_('Excel'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,5400,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,6458,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,8911,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('Python'), np.str_('SQL')]",5
데이터 분석가,신입,서울 성동구,3343,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,5606,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,7173,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,판교/분당,9602,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,5407,"[np.str_('R'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,9466,"[np.str_('R'), np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,신입,서울 구로구,3327,"[np.str_('SQL'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,8618,"[np.str_('Excel'), np.str_('R'), np.str_('Tableau')]",3
데이터 분석가,신입,서울 성동구,3051,"[np.str_('SQL'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,5293,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,판교/분당,10314,"[np.str_('SQL'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",5
데이터 분석가,신입,서울 성동구,3677,"[np.str_('R'), np.str_('Python'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,6462,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('SQL'), np.str_('Python')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,8350,"[np.str_('Tableau'), np.str_('SQL'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,8411,"[np.str_('R'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,5094,"[np.str_('Tableau'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,8104,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Tableau'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5681,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Python'), np.str_('Excel')]",4
