직무,경력,지역,연봉,기술,기술_개수
데이터 분석가,경력 3년차 이상,서울 강남구,7788,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",2
데이터 분석가,신입,서울 마포구,5375,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,9234,"[np.str_('R'), np.str_('Excel')]",2
데이터 분석가,신입,서울 성동구,4126,"[np.str_('Tableau'), np.str_('R')]",2
데이터 분석가,경력 3년차 이상,판교/분당,7009,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,10788,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Python'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,판교/분당,11366,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,11411,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,6884,"[np.str_('Machine Learning'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,9536,"[np.str_('Excel'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,6619,"[np.str_('Excel'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,7723,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau'), np.str_('Excel'), np.str_('Python')]",5
데이터 분석가,신입,판교/분당,5729,"[np.str_('Python'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,판교/분당,10992,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Excel')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,7149,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,8003,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Python')]",3
데이터 분석가,경력 3년차 이상,판교/분당,8078,"[np.str_('Tableau'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,7700,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Python')]",4
데이터 분석가,경력 8년차 이상,판교/분당,9376,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Excel'), np.str_('Python')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,9733,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,10835,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,신입,서울 구로구,5898,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Excel'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,8543,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,5577,"[np.str_('SQL'), np.str_('Excel')]",2
데이터 분석가,신입,서울 성동구,5181,"[np.str_('Excel'), np.str_('SQL'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,8370,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,9697,"[np.str_('SQL'), np.str_('Python'), np.str_('Excel'), np.str_('Tableau')]",4
데이터 분석가,신입,서울 마포구,4832,"[np.str_('R'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,8393,"[np.str_('R'), np.str_('SQL'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,8095,"[np.str_('Python'), np.str_('R'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",5
데이터 분석가,신입,서울 성동구,5855,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('Excel'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,판교/분당,7145,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Excel'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 구로구,9207,"[np.str_('R'), np.str_('Python'), np.str_('Tableau'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,10574,"[np.str_('SQL'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,10587,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,8038,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('R'), np.str_('Tableau'), np.str_('Python')]",5
데이터 분석가,신입,서울 구로구,4913,"[np.str_('Tableau'), np.str_('R'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,6314,"[np.str_('Excel'), np.str_('R'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,6687,"[np.str_('R'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,10934,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Tableau'), np.str_('Python'), np.str_('Excel')]",5
데이터 분석가,신입,서울 강남구,6611,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('SQL'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,판교/분당,7378,"[np.str_('SQL'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,8398,"[np.str_('Python'), np.str_('Excel'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,7366,"[np.str_('Tableau'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,11076,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,7043,"[np.str_('SQL'), np.str_('Excel'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,판교/분당,7348,"[np.str_('Tableau'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,7064,"[np.str_('SQL'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,판교/분당,7075,"[np.str_('Tableau'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,10195,"[np.str_('Python'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,9305,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,9524,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8416,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,6800,"[np.str_('Excel'), np.str_('Tableau'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,7404,"[np.str_('R'), np.str_('SQL'), np.str_('Excel')]",3
데이터 분석가,경력 3년차 이상,판교/분당,9216,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,7956,"[np.str_('Machine Learning'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9287,"[np.str_('Machine Learning'), np.str_('Python')]",2
데이터 분석가,신입,서울 성동구,5437,"[np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('SQL')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,9112,"[np.str_('Excel'), np.str_('Tableau'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,7519,"[np.str_('Excel'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,판교/분당,9611,"[np.str_('Python'), np.str_('R'), np.str_('SQL'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,11648,"[np.str_('Tableau'), np.str_('Python'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,판교/분당,11339,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,판교/분당,11253,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('R'), np.str_('Tableau'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,판교/분당,9143,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,신입,서울 강남구,4957,"[np.str_('Excel'), np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,7937,"[np.str_('Tableau'), np.str_('R'), np.str_('SQL'), np.str_('Excel'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,7755,"[np.str_('SQL'), np.str_('Excel'), np.str_('R'), np.str_('Machine Learning'), np.str_('Python')]",5
데이터 분석가,경력 8년차 이상,판교/분당,10900,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,7692,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,9731,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('R'), np.str_('Python')]",5
데이터 분석가,신입,서울 마포구,5084,"[np.str_('R'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Excel')]",4
데이터 분석가,신입,판교/분당,6224,"[np.str_('SQL'), np.str_('R'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,10728,"[np.str_('SQL'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python')]",4
데이터 분석가,신입,판교/분당,6310,"[np.str_('Machine Learning'), np.str_('Tableau')]",2
데이터 분석가,신입,서울 구로구,5315,"[np.str_('Python'), np.str_('Tableau')]",2
데이터 분석가,신입,서울 마포구,5468,"[np.str_('R'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,9497,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,10812,"[np.str_('Tableau'), np.str_('SQL'), np.str_('R'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,7116,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Excel'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,7591,"[np.str_('SQL'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,7137,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,판교/분당,10457,"[np.str_('Python'), np.str_('R'), np.str_('SQL')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,11368,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('R'), np.str_('SQL'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,7041,"[np.str_('SQL'), np.str_('Python'), np.str_('Excel'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,8016,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,신입,판교/분당,7116,"[np.str_('R'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,9759,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,판교/분당,11029,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,7557,"[np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('SQL')]",5
데이터 분석가,신입,판교/분당,7039,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('R')]",5
데이터 분석가,신입,서울 성동구,4749,"[np.str_('R'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,11717,"[np.str_('Excel'), np.str_('Python'), np.str_('SQL'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,7026,"[np.str_('R'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,9640,"[np.str_('R'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,10155,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,7455,"[np.str_('Tableau'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,판교/분당,8646,"[np.str_('Tableau'), np.str_('Python')]",2
데이터 분석가,신입,서울 구로구,4827,"[np.str_('Machine Learning'), np.str_('R'), np.str_('Tableau'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,11131,"[np.str_('Tableau'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,9721,"[np.str_('Excel'), np.str_('Tableau'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,10006,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Tableau'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,7186,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,신입,서울 강남구,6185,"[np.str_('SQL'), np.str_('R'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,8991,"[np.str_('SQL'), np.str_('Excel'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,판교/분당,7777,"[np.str_('Python'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,6454,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,9661,"[np.str_('Excel'), np.str_('Python'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('Tableau')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,11473,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,7062,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,11011,"[np.str_('SQL'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,9122,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,7857,"[np.str_('SQL'), np.str_('Tableau')]",2
데이터 분석가,신입,서울 구로구,4959,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('Tableau'), np.str_('R'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,판교/분당,8835,"[np.str_('Excel'), np.str_('SQL'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,9668,"[np.str_('Excel'), np.str_('Python'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,7874,"[np.str_('Tableau'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,판교/분당,8402,"[np.str_('Tableau'), np.str_('R'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,판교/분당,9054,"[np.str_('Excel'), np.str_('Tableau'), np.str_('Python'), np.str_('SQL'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,7868,"[np.str_('Python'), np.str_('Excel'), np.str_('SQL'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,10496,"[np.str_('R'), np.str_('Tableau'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,11300,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,6743,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,신입,판교/분당,6251,"[np.str_('Python'), np.str_('SQL'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,7789,"[np.str_('Python'), np.str_('SQL'), np.str_('R'), np.str_('Excel'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,10839,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,판교/분당,9574,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,6906,"[np.str_('SQL'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Python')]",5
데이터 분석가,경력 8년차 이상,서울 구로구,8650,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,9215,"[np.str_('Excel'), np.str_('SQL'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,10777,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,판교/분당,8722,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,6752,"[np.str_('Excel'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9044,"[np.str_('Machine Learning'), np.str_('R'), np.str_('Tableau'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,6258,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",3
